Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
31,Male,Other,Sports,10.140658607387875,0,Easy,8,18,67,17,Low
46,Male,Asia,Simulation,18.03062989842816,0,Easy,16,40,18,12,Medium
34,Female,Europe,Simulation,15.468908256707616,0,Easy,1,18,24,31,Low
44,Male,Other,Action,20.207450009406003,0,Easy,9,14,66,26,Low
28,Male,Asia,Sports,0.9531375232418986,0,Medium,10,45,7,48,Medium
42,Female,Europe,RPG,5.558359804768916,0,Easy,9,75,56,46,Medium
25,Male,USA,Sports,7.387365473781599,0,Easy,9,84,36,22,Medium
20,Male,USA,Simulation,20.303263396756645,0,Easy,4,149,83,9,Medium
27,Male,USA,RPG,4.313592769388234,0,Medium,18,70,1,17,Medium
15,Male,USA,Simulation,7.1977736104819305,0,Hard,14,121,96,35,High
36,Male,Europe,Action,23.986361047899983,0,Hard,3,154,80,36,Medium
22,Male,USA,Simulation,15.669639637915555,0,Medium,3,155,29,42,Medium
41,Female,USA,Sports,21.669577803384325,0,Medium,2,122,19,19,Low
18,Female,USA,Strategy,13.1198657636181,0,Medium,13,57,97,13,Medium
29,Male,Europe,Strategy,10.35644937613904,0,Easy,2,167,57,4,Medium
24,Male,USA,Simulation,14.275489373398631,0,Hard,17,137,58,3,High
27,Male,Europe,Strategy,17.906503185635355,0,Easy,18,76,16,1,Medium
48,Male,USA,Strategy,0.6746283320646267,0,Easy,1,99,55,40,Low
16,Male,Europe,Sports,18.505297012227004,1,Easy,12,160,42,15,High
31,Female,Europe,Action,2.9941856828246607,0,Easy,1,83,7,41,Low
49,Female,USA,Sports,10.54032488014887,0,Easy,13,11,87,4,Low
33,Male,Europe,Action,6.25876173998279,0,Hard,5,153,83,9,Medium
43,Male,Asia,RPG,23.56898705005102,1,Easy,12,167,87,16,High
35,Male,Other,Action,21.2880877205332,1,Medium,19,142,82,16,High
15,Female,USA,Sports,15.743632972513758,0,Medium,8,95,14,24,Medium
40,Male,Other,RPG,2.5988597839476397,0,Easy,10,43,87,48,Medium
30,Male,USA,Sports,16.547183559480057,0,Hard,3,93,94,12,Medium
45,Female,USA,Simulation,4.002705154555815,0,Medium,14,87,64,29,Medium
40,Male,Europe,Simulation,12.479355171971337,0,Easy,17,131,7,13,High
33,Male,Other,Simulation,5.93122183740862,0,Medium,7,156,38,37,Medium
21,Female,Other,RPG,0.5701180379012571,0,Hard,1,17,63,24,Low
37,Male,Europe,Action,23.51560712722916,0,Easy,0,128,29,39,Low
46,Male,Other,Simulation,14.038799165961748,0,Medium,7,70,45,13,Medium
17,Male,Other,Strategy,19.09104760879969,0,Medium,7,153,50,16,Medium
18,Male,USA,Sports,17.34131750213045,1,Medium,11,10,96,35,Low
15,Male,Europe,Sports,7.044584817001036,0,Easy,7,150,98,22,Medium
15,Male,USA,Sports,16.684588769584202,0,Medium,9,113,45,29,Medium
41,Male,Other,Action,17.812062898176606,0,Easy,4,125,67,13,Medium
40,Female,USA,Sports,21.361090515900027,0,Easy,19,164,33,16,High
32,Male,Other,Strategy,11.741656193041258,0,Easy,14,19,13,20,Low
43,Female,Asia,RPG,18.89881546099177,1,Hard,9,152,94,39,High
46,Male,USA,RPG,16.87988790015515,1,Medium,16,29,81,21,Medium
49,Female,USA,Action,8.03221485625677,0,Easy,2,151,62,34,Medium
24,Male,Other,Action,8.438891240462237,0,Hard,19,155,98,13,High
30,Female,USA,Action,18.47724892911346,0,Hard,13,148,32,31,High
31,Female,Asia,Strategy,23.11702725778479,0,Easy,5,55,65,8,Low
44,Female,Europe,Strategy,5.006302227670698,0,Hard,9,50,66,31,Medium
40,Male,USA,Simulation,6.924707624518386,0,Easy,15,18,84,34,Medium
28,Female,Europe,Simulation,10.4601892646842,0,Hard,7,115,3,12,Medium
28,Male,Asia,Simulation,5.122116468641471,1,Easy,8,99,95,26,Medium
15,Female,Europe,Action,19.645542137239424,0,Easy,9,92,78,44,Medium
42,Male,USA,RPG,6.668377121932539,0,Medium,7,104,1,11,Medium
27,Male,Europe,Sports,13.218899926729064,0,Hard,17,60,50,33,High
27,Male,USA,Sports,8.666709074674241,0,Medium,18,46,21,4,Medium
43,Female,USA,RPG,9.021622333376085,0,Easy,19,60,98,5,Medium
41,Female,USA,RPG,3.8356830891544194,1,Medium,13,21,69,4,Low
23,Male,Other,Strategy,6.034395709214158,0,Easy,7,42,48,14,Low
49,Male,USA,Sports,1.493604191082559,0,Medium,16,111,73,6,High
35,Female,Asia,Strategy,20.613365549431464,0,Medium,19,134,93,23,High
16,Male,Other,Strategy,12.159044257554406,0,Easy,16,144,36,42,High
30,Male,Europe,Action,23.099125538140783,0,Easy,2,33,75,17,Medium
17,Male,USA,Strategy,7.636731687986936,0,Medium,13,19,48,1,Low
41,Female,Europe,Action,17.24467198386201,0,Easy,15,61,70,2,Medium
38,Male,USA,Action,5.809643661592373,1,Medium,0,166,32,16,Low
48,Male,USA,Sports,4.83279528945437,0,Medium,4,166,56,34,Medium
38,Female,USA,Sports,21.17020983584261,0,Medium,3,21,1,13,Low
17,Male,Other,Action,21.772487941885515,1,Easy,11,44,14,26,Medium
41,Female,USA,RPG,13.260984416201651,0,Medium,17,38,16,5,Medium
26,Female,USA,Action,14.258320753657763,1,Hard,4,99,10,26,Medium
40,Male,USA,Action,19.513272907672796,0,Easy,3,65,61,0,Low
31,Male,Europe,Sports,12.630698052938438,1,Hard,14,18,37,12,Low
49,Male,USA,RPG,20.9261304108924,0,Medium,12,98,78,38,Medium
21,Female,Asia,RPG,21.728932303635617,0,Easy,10,21,31,49,Low
36,Female,Asia,Simulation,19.349622666944047,1,Easy,8,116,54,20,Medium
27,Female,Europe,Strategy,23.83568098848056,0,Medium,15,69,27,49,Medium
46,Female,Asia,RPG,4.937552094705876,0,Medium,18,87,94,18,High
18,Female,Asia,Action,8.846574067295833,0,Easy,6,149,79,10,Medium
19,Male,USA,RPG,13.391067537498618,0,Medium,2,131,9,31,Low
37,Female,Asia,Sports,16.54474213060205,0,Hard,0,18,23,27,Low
43,Male,Asia,Sports,5.256080263236518,0,Easy,2,113,22,20,Low
39,Male,Europe,Sports,16.390522828774543,0,Hard,15,156,72,47,High
47,Female,Europe,Action,19.773357344276214,0,Easy,0,159,30,9,Low
25,Female,Asia,Simulation,0.1892536188524038,0,Hard,8,104,58,28,Medium
16,Male,Europe,Sports,20.85092520428189,0,Medium,14,36,45,38,Medium
44,Female,Europe,Simulation,11.301329488089957,0,Easy,17,59,84,20,Medium
26,Female,Other,Sports,17.313303051786114,0,Easy,19,111,81,43,High
18,Female,Europe,Strategy,1.3246162186030652,1,Medium,9,45,28,44,Low
23,Male,Asia,Strategy,10.048307053139098,0,Medium,17,89,57,33,High
15,Male,Asia,Simulation,22.415719808571552,0,Hard,13,83,19,33,Medium
28,Female,Asia,RPG,2.006998926661693,1,Easy,3,67,1,18,Low
27,Male,Europe,Simulation,4.628727372085258,0,Medium,8,44,33,34,Medium
18,Female,USA,Action,2.04679107145902,0,Medium,10,39,71,12,Medium
37,Female,Other,Simulation,19.250101001588103,1,Medium,1,123,26,42,Low
38,Female,USA,Action,3.9298514025443865,1,Medium,9,148,83,35,High
48,Male,Asia,Simulation,14.94317645250228,0,Hard,17,98,47,28,High
29,Male,USA,Action,14.830814080576186,0,Medium,16,133,2,22,High
25,Male,Europe,Sports,22.448647789334625,0,Medium,8,92,78,44,Medium
15,Male,Asia,Simulation,14.907977971186314,0,Medium,5,72,48,24,High
49,Male,Europe,Simulation,13.612719898299368,1,Medium,19,82,15,33,High
15,Male,Asia,Simulation,18.826803118727057,0,Hard,7,157,65,12,Medium
33,Male,USA,Sports,17.89537960912711,0,Easy,8,110,42,28,Low
37,Male,Asia,RPG,20.23285933994229,1,Medium,17,128,55,5,High
28,Male,USA,Action,15.007882208400352,1,Medium,3,27,6,21,Low
39,Female,USA,Action,3.847168651567233,0,Easy,2,35,71,14,Medium
43,Female,USA,Sports,22.922391449590048,0,Easy,6,152,29,22,Medium
49,Male,Asia,RPG,13.186255856149456,0,Easy,15,49,54,9,Medium
48,Female,Other,Simulation,18.15696196198117,0,Medium,18,33,74,41,Medium
35,Female,Europe,Action,19.381058142295156,0,Hard,14,144,74,40,High
42,Male,Asia,Strategy,10.187971979604264,1,Hard,0,73,81,23,Low
32,Male,Other,Sports,7.180408921155364,0,Medium,18,149,64,13,High
36,Male,Asia,Action,9.471620857432082,1,Easy,19,158,57,43,High
19,Male,Europe,RPG,2.769637898068136,0,Easy,14,69,55,23,Medium
38,Male,Europe,Simulation,14.2615691786307,0,Easy,3,25,18,38,Low
43,Male,USA,RPG,19.279850818573017,0,Easy,15,133,16,12,Medium
17,Female,Other,Sports,4.894622231736114,0,Hard,15,129,53,2,High
26,Female,Asia,Sports,12.25902036742132,0,Hard,5,149,29,14,Medium
49,Female,Europe,RPG,19.99773529756929,0,Hard,9,75,98,29,Medium
16,Male,USA,Simulation,23.60268671422057,0,Easy,2,28,17,41,Low
42,Male,USA,Action,23.577104901323104,0,Hard,10,146,59,33,High
48,Female,Other,RPG,13.433188062613048,0,Medium,12,87,71,7,Medium
31,Male,USA,Simulation,11.179362875017176,0,Medium,4,126,63,21,Medium
46,Female,USA,Action,14.91500668667664,1,Easy,7,51,60,13,Medium
47,Male,Europe,Simulation,21.07463488579385,1,Easy,15,169,45,22,High
34,Female,USA,RPG,20.574216309305143,0,Easy,3,83,51,13,Low
25,Male,USA,RPG,7.32271361728911,0,Hard,3,112,14,42,Medium
23,Male,USA,Action,14.688527937010054,0,Easy,19,56,53,22,Medium
17,Female,Europe,RPG,23.056511152799573,0,Easy,9,22,87,33,Medium
25,Male,USA,RPG,16.81313587915843,0,Medium,10,82,61,48,High
22,Male,Asia,RPG,10.168586289325845,1,Easy,11,54,69,22,Medium
18,Female,Asia,Strategy,12.523509285797306,0,Easy,14,62,43,15,Medium
44,Male,Europe,Strategy,19.254322740135237,0,Easy,5,138,56,22,Medium
39,Male,Europe,Action,19.35865712112576,1,Easy,4,144,41,19,Medium
39,Female,Asia,Simulation,8.161959068950523,0,Easy,7,175,95,20,Medium
39,Male,USA,Simulation,12.36398367787638,1,Hard,16,169,2,19,High
43,Male,Asia,Strategy,20.88656553013203,0,Hard,5,175,87,0,Medium
40,Female,USA,Sports,12.30172319690297,0,Medium,17,76,1,7,Medium
24,Male,Asia,Simulation,23.323667473054545,0,Medium,8,63,56,24,Medium
24,Male,Europe,Action,0.3842339820692588,0,Hard,5,107,8,10,Medium
17,Male,Other,RPG,7.035546606970147,1,Easy,4,56,26,46,Low
46,Female,USA,Simulation,6.815737491641681,0,Easy,8,165,16,21,Medium
23,Female,USA,Strategy,22.912879697765263,0,Hard,10,89,58,47,High
22,Female,Other,RPG,5.580981582204079,0,Easy,1,63,35,15,Low
46,Male,USA,RPG,21.3960161807262,0,Easy,7,12,31,2,Low
18,Male,Europe,Strategy,17.596119607582366,1,Medium,10,167,50,27,High
29,Female,Asia,Sports,4.41730005587937,0,Medium,0,14,83,29,Low
41,Male,Asia,RPG,20.253187427133888,1,Easy,14,24,44,41,Medium
30,Female,Asia,Sports,22.713957767670635,0,Medium,1,114,85,23,Low
39,Male,Asia,Sports,1.0060705181590146,1,Medium,9,116,12,17,Medium
40,Female,Other,Action,22.637952114880743,0,Medium,5,157,5,13,Medium
18,Female,USA,Sports,5.98561820155228,0,Easy,7,45,26,26,Medium
31,Male,USA,Simulation,0.3209141361657766,0,Medium,16,118,99,44,High
25,Male,Other,Strategy,0.193423017266646,0,Hard,16,92,33,25,High
21,Male,Other,Sports,17.731528373637907,0,Medium,17,36,9,3,Medium
31,Male,USA,Sports,8.671149809346632,0,Easy,13,109,46,8,High
16,Female,USA,Sports,1.1299348895450745,0,Medium,1,140,4,3,Low
42,Female,USA,Strategy,9.300460519628096,0,Easy,18,171,72,33,High
24,Male,USA,Strategy,11.327561955894126,0,Medium,10,63,67,0,Medium
36,Male,Europe,Strategy,22.94978084885898,0,Medium,14,113,42,0,High
39,Female,USA,Sports,14.142095862851216,0,Easy,14,166,87,45,High
17,Female,USA,RPG,4.351945496264438,0,Easy,18,87,99,7,High
36,Female,Asia,Strategy,18.821964567132348,0,Medium,16,144,46,10,High
26,Male,Asia,RPG,17.94177577304872,0,Easy,13,67,24,41,Medium
30,Male,Europe,Strategy,5.027551142577269,0,Easy,7,14,46,35,Low
17,Male,Asia,RPG,2.954754989626699,0,Easy,8,99,8,33,Medium
41,Male,USA,Sports,11.31826868677556,0,Easy,0,109,69,4,Medium
32,Female,USA,RPG,23.74527103637437,0,Easy,6,106,15,7,Medium
30,Male,USA,Action,1.1785839800921911,0,Medium,4,170,45,20,Medium
46,Female,Asia,Action,21.112844944551988,0,Easy,7,75,97,3,Medium
22,Male,Asia,Strategy,15.694074846644565,1,Easy,15,80,83,6,Medium
28,Male,Europe,Simulation,0.8863130416626754,1,Easy,15,11,29,43,Medium
47,Male,USA,Action,18.35168707722915,0,Easy,1,16,5,14,Low
48,Female,Asia,RPG,22.846477795703173,0,Easy,13,121,17,30,High
47,Male,USA,RPG,1.3140727198326214,0,Medium,6,85,35,3,Medium
46,Male,Europe,Sports,9.383908394491506,1,Hard,1,91,4,33,Low
33,Male,Asia,Strategy,12.539193713300044,0,Easy,14,126,46,1,High
48,Female,Europe,Action,10.298075027935113,0,Hard,14,136,29,13,High
39,Male,USA,Strategy,5.245220166178866,0,Hard,17,150,71,40,High
39,Female,USA,Action,5.220488774933922,1,Medium,5,140,72,9,Medium
43,Female,USA,Sports,23.121484226133937,0,Medium,18,87,32,14,High
34,Male,Other,Simulation,18.35342869412971,0,Easy,2,163,31,2,Low
43,Male,Asia,Simulation,6.680220807490121,1,Medium,9,144,25,23,Medium
28,Female,Asia,Simulation,6.285348637030881,1,Medium,10,162,76,39,High
48,Male,USA,RPG,22.28173171612379,0,Easy,9,167,79,2,High
16,Male,Europe,RPG,17.546792233103233,0,Hard,4,166,41,23,High
23,Male,Europe,RPG,10.117969701600089,0,Easy,8,33,46,36,Medium
35,Male,USA,Simulation,13.704740705812508,0,Hard,6,128,16,27,Medium
39,Male,USA,Strategy,21.531047553219427,0,Medium,3,127,12,25,Medium
38,Male,Asia,Simulation,14.002173792956778,0,Easy,14,68,89,34,Medium
16,Male,Other,Simulation,14.364839563285203,1,Easy,12,133,61,19,High
42,Male,USA,Simulation,22.1542509354796,0,Easy,1,114,13,16,Low
46,Male,Europe,RPG,6.008163217846059,0,Easy,16,171,32,34,High
37,Female,Europe,Sports,20.43299183787168,0,Medium,18,70,91,42,High
18,Female,Asia,Sports,2.6674136070221417,0,Medium,4,96,17,27,Medium
40,Male,Asia,Strategy,16.82498368635723,0,Medium,4,30,86,16,Low
36,Female,Asia,Sports,17.11769562296591,0,Easy,8,62,13,44,High
41,Female,Asia,RPG,15.932150203921744,0,Medium,10,86,13,26,Medium
38,Male,USA,Strategy,18.013684343867563,0,Easy,15,92,33,35,High
46,Male,USA,Sports,4.067174438032292,0,Medium,16,84,68,16,Medium
44,Female,Europe,Action,5.329801587538187,0,Medium,5,133,81,24,Medium
17,Male,USA,Simulation,0.7572386684303876,1,Easy,0,104,11,9,Low
33,Male,Asia,Simulation,0.0286540030798994,0,Medium,9,126,94,44,Medium
19,Male,USA,RPG,16.88181989208457,0,Medium,8,148,2,5,Medium
31,Male,Europe,Simulation,2.5639085478633605,0,Easy,16,178,91,45,High
38,Male,Asia,Strategy,3.950378248883206,0,Medium,10,106,86,16,Medium
30,Male,USA,Action,19.12987066204614,1,Easy,5,130,94,2,Low
31,Male,Asia,Strategy,17.87089106253403,1,Easy,7,71,83,11,Medium
23,Female,Europe,Action,13.76724647933228,0,Medium,12,113,78,22,Low
46,Male,Asia,Strategy,6.631918105256221,0,Easy,11,44,43,5,Medium
40,Male,USA,Sports,13.8209829244996,1,Easy,9,161,95,14,High
17,Female,USA,Strategy,9.878638196864364,0,Easy,14,154,11,18,High
33,Female,Asia,Action,20.940232089198584,0,Hard,10,48,5,38,Medium
19,Female,Europe,Sports,1.88619065287816,0,Easy,15,40,1,40,Medium
49,Male,Asia,RPG,15.675963550328824,0,Easy,6,19,2,5,Low
23,Male,Asia,Simulation,2.7060802571289244,0,Easy,16,150,20,11,High
47,Male,Europe,RPG,8.559377564554865,0,Easy,8,11,43,33,Low
43,Female,USA,Action,7.294515053450651,0,Easy,14,118,56,8,High
33,Male,Asia,Sports,18.617662988813887,0,Hard,1,102,76,32,Low
43,Female,USA,Sports,4.9638998816957765,0,Easy,18,120,38,4,High
30,Female,USA,RPG,19.82475914478055,0,Medium,8,30,60,34,Medium
37,Male,USA,RPG,11.759090210198256,0,Easy,10,133,56,3,Medium
44,Female,Europe,Action,14.71069962912146,0,Easy,16,35,52,32,Medium
31,Female,Asia,Strategy,14.678441853679784,0,Medium,14,63,92,17,Medium
15,Female,Europe,Action,8.115496647943198,0,Hard,13,175,68,29,High
17,Female,Asia,RPG,13.33767893533784,0,Medium,6,22,32,30,Low
43,Female,USA,Action,22.68278054507332,0,Medium,6,111,37,25,Medium
17,Male,USA,RPG,8.319021386389442,0,Easy,5,163,25,0,Medium
32,Female,Europe,Simulation,11.149473863558304,0,Easy,10,58,54,22,Medium
41,Male,USA,Strategy,18.61958826215416,0,Hard,8,131,38,11,High
26,Male,USA,Simulation,3.723744341251184,0,Hard,17,155,59,2,High
26,Female,Asia,RPG,2.286392307504811,0,Easy,13,121,6,4,High
20,Male,Europe,Sports,9.411439694685775,1,Medium,12,23,15,2,Low
30,Male,Other,Action,4.160294237233456,1,Medium,5,15,50,40,Low
43,Female,USA,Action,3.741535966114932,1,Easy,3,164,32,17,Medium
48,Male,USA,Strategy,11.00053854508488,0,Medium,12,106,77,17,Medium
26,Male,USA,Simulation,16.98532419076995,0,Easy,8,25,77,34,Medium
21,Male,USA,Sports,20.85883030964828,0,Easy,10,30,97,13,Medium
27,Female,Asia,Simulation,19.26335252365596,0,Easy,5,15,56,3,Low
47,Male,Europe,Sports,14.32990368125079,0,Easy,7,166,28,4,Low
29,Male,Asia,Simulation,14.121445807238008,1,Medium,19,150,95,8,High
46,Male,Europe,RPG,1.392360583408336,0,Medium,19,148,52,29,High
34,Female,Europe,Sports,0.6984440835486065,1,Easy,6,106,2,33,Medium
41,Male,USA,RPG,1.1916908394032015,0,Medium,13,66,92,47,Medium
28,Female,Europe,Sports,13.722220353486016,1,Hard,14,140,70,11,High
19,Male,USA,Sports,6.082524690145536,0,Hard,4,37,82,22,Low
16,Female,USA,Action,5.46993854163023,0,Medium,17,45,30,23,Medium
27,Female,USA,Simulation,5.468477480620727,0,Medium,8,36,19,16,Low
19,Female,Other,RPG,8.643850730826134,0,Medium,6,83,73,46,Medium
35,Male,Asia,Action,11.740599535168382,0,Hard,19,42,64,26,Medium
44,Female,Asia,Simulation,8.811152507924973,0,Medium,9,110,98,49,Medium
28,Male,USA,Strategy,5.893267947881341,1,Medium,10,47,47,30,Low
35,Female,USA,RPG,4.2568021537274765,0,Easy,12,88,31,48,Medium
48,Male,Asia,Strategy,0.3228515640159761,0,Medium,12,140,65,12,High
40,Male,Asia,Strategy,21.883484828128143,0,Hard,3,99,86,48,Medium
36,Female,Europe,Simulation,14.526269238382556,0,Easy,5,13,12,28,Low
24,Female,Europe,Action,6.5673411227707374,0,Medium,11,77,42,46,Medium
41,Female,Europe,Simulation,0.8671477801619094,0,Medium,9,61,74,23,Medium
38,Female,Other,Sports,18.57557681517617,1,Medium,18,147,18,14,High
37,Female,USA,Simulation,4.91125337336739,0,Medium,17,11,10,7,Low
23,Male,Europe,RPG,6.751060765294427,1,Easy,4,169,20,19,Low
24,Male,USA,Sports,18.52312401160696,0,Easy,4,86,43,38,Medium
22,Male,Asia,RPG,18.067166428060982,0,Easy,8,78,22,46,Medium
26,Male,USA,Action,13.8326760312089,0,Hard,17,88,97,49,High
16,Male,Europe,Sports,0.2656739194165558,0,Medium,2,17,37,21,Low
47,Male,Europe,Simulation,12.038719218654172,0,Medium,12,59,55,7,Medium
42,Male,Asia,Sports,11.244832870233491,0,Easy,16,136,66,43,High
26,Male,Europe,Action,3.857715000101571,0,Easy,13,165,96,8,High
22,Female,Europe,Sports,9.851769967817669,1,Easy,2,80,88,18,Low
42,Female,USA,Strategy,14.253226297639731,0,Easy,17,126,9,16,High
25,Female,USA,Strategy,17.45403922196425,0,Hard,4,106,11,4,Medium
31,Female,USA,Action,11.181750327642623,0,Easy,8,56,75,22,Medium
19,Female,USA,Strategy,14.93820945693938,1,Hard,13,57,15,13,Medium
37,Female,Other,Action,4.710473915685128,0,Medium,5,76,48,33,Medium
30,Female,Europe,Sports,19.07549493334961,0,Easy,14,151,71,7,High
37,Female,Europe,Action,19.28060344782051,1,Medium,3,10,24,14,Low
39,Female,Europe,Sports,22.963214839248604,1,Easy,12,111,90,26,High
19,Female,Other,Simulation,14.400967779433207,0,Hard,0,68,38,24,Low
31,Male,USA,RPG,19.739442578454923,0,Hard,7,172,48,47,Medium
32,Female,Europe,Strategy,12.080372928365806,0,Hard,1,118,4,20,Low
16,Male,USA,Sports,3.305707945601712,0,Medium,3,70,97,28,High
16,Female,Europe,Action,23.24069100285615,0,Medium,17,87,35,43,High
17,Female,Other,Sports,22.221611641687648,0,Medium,16,112,42,29,High
47,Female,Asia,Strategy,1.0194195056285589,0,Medium,19,83,10,2,High
34,Female,USA,Strategy,10.07748329231853,0,Easy,15,114,68,42,High
37,Male,USA,Action,18.07784975620369,0,Medium,4,38,56,37,Low
22,Male,USA,Action,9.127704628450244,0,Hard,17,95,54,11,High
39,Female,Europe,Action,18.526515820340016,0,Hard,7,56,12,34,Medium
30,Female,Europe,Action,10.9800966893512,0,Easy,8,66,81,35,Medium
20,Male,USA,Simulation,2.777023550911143,0,Medium,18,139,33,4,High
27,Female,USA,Strategy,20.464577966345423,0,Easy,14,83,37,19,Medium
16,Female,Europe,Sports,11.179872894715457,0,Easy,7,73,30,19,High
41,Male,USA,Action,8.652744333196352,0,Medium,15,123,87,8,High
30,Male,USA,Simulation,21.86243601535032,0,Easy,14,87,38,36,Medium
33,Male,Asia,RPG,14.069202421427535,0,Easy,6,87,95,18,Medium
16,Male,Asia,Sports,17.731133474704738,1,Easy,15,73,52,7,Medium
48,Female,USA,RPG,17.60172622482895,1,Easy,9,57,52,10,Medium
38,Male,USA,Sports,9.948639372149946,0,Medium,8,80,71,37,Medium
25,Female,Europe,Simulation,6.204798053250525,0,Medium,10,73,89,6,Medium
29,Female,Europe,Action,20.82490225392788,1,Hard,4,139,77,49,Medium
26,Male,Europe,Strategy,14.679557731715253,0,Easy,13,120,75,37,High
23,Male,Europe,Action,14.986982134134124,0,Hard,11,142,94,0,High
41,Male,USA,Action,1.8816856045479973,0,Medium,1,31,76,7,Low
43,Male,Europe,RPG,19.6558714071192,0,Hard,17,103,99,41,High
42,Male,USA,Simulation,21.734846449547145,0,Hard,11,118,10,4,Medium
37,Female,USA,Strategy,17.71815244398565,0,Hard,1,106,93,38,Low
18,Male,USA,Action,22.440929962957973,0,Easy,3,31,84,49,Low
29,Male,USA,RPG,21.24565366751465,0,Medium,3,128,89,9,Medium
31,Female,USA,Sports,16.47785199720945,0,Easy,17,93,17,13,High
45,Male,Europe,Strategy,23.695075211646035,0,Easy,8,70,71,9,Medium
34,Male,USA,RPG,18.114195439711068,1,Medium,6,51,16,43,Medium
43,Female,Asia,Strategy,11.79682539937329,1,Easy,18,42,24,13,Medium
33,Female,Europe,RPG,6.114459062637755,0,Hard,6,45,19,15,Low
40,Male,Europe,Sports,4.163497409266734,0,Easy,3,151,61,1,Medium
30,Male,Other,Action,12.940024702429838,0,Easy,10,87,57,22,Medium
20,Male,Asia,RPG,17.058386848171388,0,Medium,2,63,89,2,Low
38,Male,Asia,Action,23.250466026751425,0,Medium,19,128,76,9,High
45,Male,Europe,Strategy,6.209648710778985,0,Hard,6,138,44,47,Medium
33,Male,Asia,Action,22.27112947729345,0,Easy,11,179,85,34,High
31,Male,USA,Simulation,8.73544642871834,0,Hard,1,88,17,12,Low
40,Male,Europe,Action,16.46187015353351,0,Medium,2,84,16,3,Low
26,Male,USA,Action,16.92751782442117,0,Easy,3,38,47,13,Low
48,Female,Europe,Action,12.584050912121942,0,Easy,1,111,25,9,Low
26,Female,Other,RPG,4.07121920173721,0,Easy,18,178,78,49,High
34,Female,Europe,RPG,5.497989618900025,1,Easy,5,36,99,47,Medium
47,Female,USA,Action,10.861480937785707,0,Hard,16,10,7,32,Low
39,Male,USA,Simulation,14.221602818046346,0,Easy,7,135,57,13,Medium
28,Male,Europe,Strategy,2.6109847340238863,0,Hard,3,147,37,5,Medium
19,Male,Asia,Action,22.98489911466506,0,Easy,8,154,14,18,Medium
32,Male,Europe,Strategy,21.244265505305144,0,Easy,12,13,13,40,Low
37,Male,USA,Simulation,10.537294705059146,0,Easy,6,171,54,9,Medium
39,Male,Asia,RPG,13.628061547144132,1,Medium,9,100,23,40,Medium
37,Female,Asia,Action,8.213043416439326,1,Easy,7,16,31,34,Low
32,Male,USA,Action,11.340915819192055,0,Easy,9,152,65,25,High
49,Male,USA,RPG,22.38712574486322,0,Easy,17,64,29,26,Medium
36,Male,Other,RPG,11.088447331280952,0,Easy,15,145,51,6,High
32,Female,Europe,Strategy,23.645876752940065,0,Hard,4,35,7,12,Low
27,Female,USA,Simulation,8.910226809325408,0,Easy,10,171,95,48,High
15,Male,USA,RPG,19.532810950259275,0,Easy,0,149,14,42,Low
41,Male,Europe,Action,16.84653745146004,0,Medium,9,159,57,31,High
35,Male,Asia,Sports,15.407510243134634,1,Medium,19,168,25,16,High
34,Male,USA,Strategy,3.942115207333652,0,Medium,2,129,59,23,Low
19,Male,Other,Strategy,0.0384317714657607,1,Easy,3,58,55,2,Low
36,Female,Asia,Strategy,19.74350201183522,0,Medium,11,85,97,4,Medium
42,Male,Asia,RPG,22.04966053175745,0,Easy,16,149,98,45,High
29,Male,Asia,Action,23.150098047811777,0,Medium,8,59,82,22,Medium
43,Male,Europe,Action,21.240174410801806,1,Medium,17,146,70,48,High
41,Female,USA,Action,7.655947619436549,0,Medium,12,176,58,42,High
23,Female,Europe,Sports,17.33519629014023,0,Easy,11,10,57,6,Low
15,Male,Asia,RPG,7.596754467402438,0,Easy,4,20,37,16,Low
22,Female,Asia,Strategy,17.459051626068685,0,Hard,3,130,25,3,Medium
33,Female,USA,Action,10.384068510518304,0,Easy,5,73,90,46,Medium
38,Female,USA,Strategy,16.050983719184465,0,Medium,8,175,21,28,Medium
21,Female,Europe,Sports,12.613705272349128,0,Easy,11,61,50,47,Medium
20,Male,Asia,Sports,0.1887815951530314,1,Easy,14,78,37,21,Medium
42,Male,Europe,Strategy,3.689988134960549,0,Easy,8,133,34,24,Medium
29,Male,USA,RPG,2.2107056868393578,0,Hard,5,134,62,43,Medium
49,Female,Asia,Simulation,19.121715192834813,0,Easy,0,22,5,2,Low
22,Male,USA,Sports,13.031545568211788,0,Hard,10,127,7,35,Medium
20,Female,Europe,Sports,11.721790290057593,1,Hard,6,84,93,0,Medium
16,Male,Europe,Strategy,12.035060821732149,0,Easy,2,77,61,2,Low
35,Male,USA,Action,10.63261910725399,0,Easy,18,42,90,11,Medium
29,Female,Europe,Strategy,18.082368379602865,0,Hard,18,48,93,2,Medium
28,Male,Other,Strategy,8.19319306239144,1,Easy,17,82,83,14,High
31,Male,Europe,Action,20.03002053884874,0,Medium,4,48,45,43,Low
20,Male,Asia,RPG,22.091610111396815,0,Easy,9,88,32,4,Medium
46,Female,Asia,Strategy,13.957511664446374,0,Medium,2,52,87,31,Low
19,Male,Europe,Action,5.515439071058435,0,Easy,14,73,34,19,Medium
